project_name,country_name,site_name,latitude,longitude,reef_exposure,reef_type,reef_zone,sample_date_year,sample_date_month,sample_date_day,tide_name,visibility_name,current_name,depth_avg,management_name,management_name_secondary,management_est_year,management_size,management_parties,management_compliance,management_rules,sample_unit_count,percent_cover_by_benthic_category_avg,site_notes,management_notes,aca_benthic,aca_geomorphic,beyer_score,beyer_scorecn,beyer_scorecy,beyer_scorepfc,beyer_scoreth,beyer_scoretr,andrello_grav_nc,andrello_sediment,andrello_nutrient,andrello_pop_count,andrello_num_ports,andrello_reef_value,andrello_cumul_score,id,site_id,project_id,project_notes,contact_link,tags,country_id,management_id,sample_event_id,data_policy_benthicpit
Taka Bonerate NP-2019,Indonesia,Lantigiang Utara,-6.69546,120.96014,exposed,atoll,fore reef,2019,10,13,high,>10m - excellent,"high, moderate",5.5,Utility / Tourism,Zona Pemanfaatan,2018,,"community, local government, government, NGO",low,no take,6,"{'Sand': 7.0, 'Other': 0.0, 'Rubble': 41.83, 'Seagrass': 0.0, 'Hard coral': 31.83, 'Macroalgae': 0.33, 'Soft coral': 11.0, 'Turf algae': 7.5, 'Cyanobacteria': 0.0, 'Bare substrate': 0.0, 'Other invertebrates': 0.5, 'Crustose coralline algae': 0.0}",,,Coral/Algae,Deep Lagoon,0.05658,0.957610002,0.761780001,0.10514,-0.08068,-0.406880001,2.056296546,0,0,8.582815184,0,0,0.177175167,55b5f1de-7f55-4561-badd-4b4dce68bcf9,ef32b608-41c9-4783-a990-527eef8a1006,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,b26c5309-c104-441a-a8b8-cfa2bcbb85dc,55b5f1de-7f55-4561-badd-4b4dce68bcf9,public summary
Taka Bonerate NP-2019,Indonesia,Latondu Kecil 1,-6.54816,120.92637,exposed,atoll,fore reef,2019,10,7,low,>10m - excellent,low,5,Core Zone,Zona Inti,2018,,"community, local government, government, NGO",full,no take,6,"{'Sand': 1.33, 'Other': 0.0, 'Rubble': 22.67, 'Seagrass': 0.0, 'Hard coral': 26.67, 'Macroalgae': 0.0, 'Soft coral': 1.83, 'Turf algae': 45.5, 'Cyanobacteria': 0.0, 'Bare substrate': 0.0, 'Other invertebrates': 2.0, 'Crustose coralline algae': 0.0}",,,Coral/Algae,Sheltered Reef Slope,0.07181,0.868149995,0.761779995,0.112479999,0.06854,-0.03474,2.253468059,0,0,217.2869001,0,139.9999991,0.351494547,08539b0c-7a9c-442b-96d5-d1255810eb1c,1ff0a41e-7e8d-4c2e-85b7-f54325250fde,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,fcc6c699-f2f4-45b9-a176-0352a60c5a5f,08539b0c-7a9c-442b-96d5-d1255810eb1c,public summary
Taka Bonerate NP-2019,Indonesia,Latondu Kecil 3,-6.49715,120.94196,exposed,atoll,fore reef,2019,10,7,"falling, high",>10m - excellent,low,5.5,Core Zone,Zona Inti,2018,,"community, local government, government, NGO",full,no take,6,"{'Sand': 1.0, 'Other': 0.0, 'Rubble': 11.33, 'Seagrass': 0.0, 'Hard coral': 31.33, 'Macroalgae': 0.33, 'Soft coral': 7.83, 'Turf algae': 38.67, 'Cyanobacteria': 0.0, 'Bare substrate': 0.0, 'Other invertebrates': 9.5, 'Crustose coralline algae': 0.0}",,,Coral/Algae,Sheltered Reef Slope,0.07236,0.923259997,0.761779998,0.11555,0.04903,-0.03957,2.271749304,0,0,202.6421465,0,0,0.204007464,82e67b9c-318c-4038-a929-6abfe3709cea,655f1c5c-dcd8-49e7-ba04-f006ad66d645,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,fcc6c699-f2f4-45b9-a176-0352a60c5a5f,82e67b9c-318c-4038-a929-6abfe3709cea,public summary
Taka Bonerate NP-2019,Indonesia,Latondu Timur,-6.499,121.0013,semi-exposed,atoll,back reef,2019,10,7,"high, low",>10m - excellent,moderate,5.5,Rehabilitation,Zona Rehabilitasi,2018,,"community, local government, government, NGO",low,periodic closure,6,"{'Sand': 1.5, 'Other': 0.0, 'Rubble': 39.67, 'Seagrass': 0.0, 'Hard coral': 20.17, 'Macroalgae': 0.5, 'Soft coral': 26.5, 'Turf algae': 7.33, 'Cyanobacteria': 0.0, 'Bare substrate': 0.0, 'Other invertebrates': 4.33, 'Crustose coralline algae': 0.0}",,,Rock,Outer Reef Flat,0.075400002,1.014010027,0.76178002,0.114830003,0.066760002,-0.140470004,2.135264905,0,0,228.8115014,0,21.00000056,0.334954058,9bffc07d-9e7a-44be-89c3-dc3ae4a2e47f,9937bd9c-7f0b-494a-86aa-32ba5c2749cb,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,cb64adad-91ca-4ae1-80d6-4f8b3249f5f1,9bffc07d-9e7a-44be-89c3-dc3ae4a2e47f,public summary
Taka Bonerate NP-2019,Indonesia,Pasitalu Barat,-7.05258,121.06151,exposed,atoll,fore reef,2019,10,18,low,">10m - excellent, 5-10m - fair",low,5,Core Zone,Zona Inti,2018,,"community, local government, government, NGO",full,no take,6,"{'Sand': 3.0, 'Other': 0.0, 'Rubble': 32.67, 'Seagrass': 0.0, 'Hard coral': 24.67, 'Macroalgae': 1.83, 'Soft coral': 21.5, 'Turf algae': 11.33, 'Cyanobacteria': 0.0, 'Bare substrate': 0.17, 'Other invertebrates': 4.83, 'Crustose coralline algae': 0.0}",,,Coral/Algae,Sheltered Reef Slope,0.06971,0.842780001,0.761780001,0.08643,0.07566,-0.01305,1.61543723,0,0.001429074,93.78020351,0,0,0.279641047,00704b43-34be-49c6-aa08-2e3e3601fd15,b326edc8-9bbe-44ca-93ed-712745f1ec3e,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,fcc6c699-f2f4-45b9-a176-0352a60c5a5f,00704b43-34be-49c6-aa08-2e3e3601fd15,public summary
Taka Bonerate NP-2019,Indonesia,Pasitalu Timur,-7.07844,121.11573,semi-exposed,atoll,fore reef,2019,10,18,high,">10m - excellent, 5-10m - fair",low,5,Rehabilitation,Zona Rehabilitasi,2018,,"community, local government, government, NGO",low,periodic closure,6,"{'Sand': 3.33, 'Other': 0.0, 'Rubble': 43.33, 'Seagrass': 0.0, 'Hard coral': 18.17, 'Macroalgae': 0.33, 'Soft coral': 3.33, 'Turf algae': 30.17, 'Cyanobacteria': 0.0, 'Bare substrate': 0.0, 'Other invertebrates': 1.33, 'Crustose coralline algae': 0.0}",,,Rock,Sheltered Reef Slope,0.06885,0.84278,0.76178,0.08643,0.06194,0.00322,1.582530067,0,0.000333835,88.50788498,0,0,0.271379457,5ac944e7-72e1-48e5-8e21-0c3873d70896,c95d13a1-c69b-4598-93ab-c623af5099af,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,cb64adad-91ca-4ae1-80d6-4f8b3249f5f1,5ac944e7-72e1-48e5-8e21-0c3873d70896,public summary
Taka Bonerate NP-2019,Indonesia,Rajuni Besar,-6.57093,121.01618,semi-exposed,atoll,fore reef,2019,10,8,"falling, high",>10m - excellent,low,5,Traditional Fisheries,Zona Tradisional,2018,,"community, local government, government, NGO",low,"gear restriction,size limits,species restriction",6,"{'Sand': 3.33, 'Other': 0.0, 'Rubble': 27.17, 'Seagrass': 0.0, 'Hard coral': 47.0, 'Macroalgae': 0.0, 'Soft coral': 3.5, 'Turf algae': 16.83, 'Cyanobacteria': 0.0, 'Bare substrate': 0.0, 'Other invertebrates': 2.17, 'Crustose coralline algae': 0.0}",,,Coral/Algae,Sheltered Reef Slope,0.06894,0.80294,0.76178,0.10953,0.0963,-0.20296,2.101935027,0,0,248.4581547,0,7,0.328073545,d544cd21-560e-41e5-b216-639d706141ab,0812108b-940a-4559-9226-a0f709023a0b,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,d60be4d1-8f5c-4c16-8256-c46764fe8cda,d544cd21-560e-41e5-b216-639d706141ab,public summary
Taka Bonerate NP-2019,Indonesia,Rajuni Kecil Barat Daya,-6.54722,120.9909,sheltered,atoll,fore reef,2019,10,4,"falling, rising",>10m - excellent,low,5,Rehabilitation,Zona Rehabilitasi,2018,,"community, local government, government, NGO",low,periodic closure,6,"{'Sand': 4.67, 'Other': 0.0, 'Rubble': 51.33, 'Seagrass': 0.0, 'Hard coral': 33.33, 'Macroalgae': 0.0, 'Soft coral': 3.83, 'Turf algae': 6.67, 'Cyanobacteria': 0.0, 'Bare substrate': 0.0, 'Other invertebrates': 0.17, 'Crustose coralline algae': 0.0}",,,Coral/Algae,Reef Slope,0.07135,0.868149996,0.761779996,0.112159999,0.07608,-0.10281,2.186033995,0,0,305.0732069,0,454.9999979,0.364310957,9a9eaf7b-b91b-4395-a798-d02302d8240b,cdd0bc42-ca85-460e-8aca-fb04f7909e05,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,cb64adad-91ca-4ae1-80d6-4f8b3249f5f1,9a9eaf7b-b91b-4395-a798-d02302d8240b,public summary
Taka Bonerate NP-2019,Indonesia,Taka Balaloong Utara,-6.81288,121.12989,sheltered,atoll,fore reef,2019,10,15,high,>10m - excellent,low,5,Protection,Zona Perlindungan Bahari,2018,,"community, local government, government, NGO",full,no take,6,"{'Sand': 10.83, 'Other': 0.0, 'Rubble': 30.67, 'Seagrass': 0.0, 'Hard coral': 38.33, 'Macroalgae': 0.0, 'Soft coral': 2.83, 'Turf algae': 14.17, 'Cyanobacteria': 0.0, 'Bare substrate': 0.0, 'Other invertebrates': 3.17, 'Crustose coralline algae': 0.0}",,,Rock,Reef Crest,0.047399999,0.942289985,0.761779988,0.097679998,-0.171019997,-0.453559993,1.777858875,0,0,0,0,0,0.110392154,f2a2b2e1-3dc3-45e4-8db9-2c5c7cc40600,ffc89115-eb20-4c56-ad31-2df97c87c072,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,83ac46c6-d73e-4eb0-b6bd-869fbdc8404b,f2a2b2e1-3dc3-45e4-8db9-2c5c7cc40600,public summary
Taka Bonerate NP-2019,Indonesia,Taka Balanda,-6.92343,121.30575,exposed,atoll,back reef,2019,10,16,low,>10m - excellent,low,5.5,Protection,Zona Perlindungan Bahari,2018,,"community, local government, government, NGO",full,no take,6,"{'Sand': 12.0, 'Other': 0.0, 'Rubble': 31.83, 'Seagrass': 0.0, 'Hard coral': 31.0, 'Macroalgae': 1.17, 'Soft coral': 4.5, 'Turf algae': 16.67, 'Cyanobacteria': 0.0, 'Bare substrate': 0.0, 'Other invertebrates': 2.83, 'Crustose coralline algae': 0.0}",,,Rock,Outer Reef Flat,0.069459999,1.051319984,0.761779989,0.092839999,0.00439,-0.168119997,1.538432044,0,0,0,0,0,0.106514643,b7e9997a-19cd-49ff-95c0-4dde4659f889,f9c557c4-917c-47b4-9a88-2d8de56a4f43,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,83ac46c6-d73e-4eb0-b6bd-869fbdc8404b,b7e9997a-19cd-49ff-95c0-4dde4659f889,public summary
Taka Bonerate NP-2019,Indonesia,Taka Bayang Pogo,-6.92478,121.06876,exposed,atoll,pinnacle,2019,10,19,high,">10m - excellent, 5-10m - fair",low,5,Traditional Fisheries,Zona Tradisional,2018,,"community, local government, government, NGO",low,"gear restriction,size limits,species restriction",6,"{'Sand': 3.17, 'Other': 0.0, 'Rubble': 24.0, 'Seagrass': 0.0, 'Hard coral': 32.17, 'Macroalgae': 1.83, 'Soft coral': 18.17, 'Turf algae': 16.5, 'Cyanobacteria': 0.0, 'Bare substrate': 0.0, 'Other invertebrates': 4.17, 'Crustose coralline algae': 0.0}",,,Coral/Algae,Sheltered Reef Slope,0.05187,0.942289996,0.761779997,0.09327,-0.158169999,-0.206239999,1.774683761,0,0,0,0,0,0.110356433,e6922016-4943-474a-a106-399b41e9c42a,264b3db5-1163-45c0-89e7-f05435ee10f7,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,d60be4d1-8f5c-4c16-8256-c46764fe8cda,e6922016-4943-474a-a106-399b41e9c42a,public summary
Taka Bonerate NP-2019,Indonesia,Taka Gantarang 1,-6.44483,121.2271,exposed,atoll,fore reef,2019,10,11,high,>10m - excellent,low,5.5,Traditional Fisheries,Zona Tradisional,2018,,"community, local government, government, NGO",low,"gear restriction,size limits,species restriction",6,"{'Sand': 3.17, 'Other': 0.0, 'Rubble': 43.67, 'Seagrass': 0.0, 'Hard coral': 21.17, 'Macroalgae': 3.5, 'Soft coral': 8.5, 'Turf algae': 16.5, 'Cyanobacteria': 0.0, 'Bare substrate': 0.33, 'Other invertebrates': 3.17, 'Crustose coralline algae': 0.0}",,,Coral/Algae,Sheltered Reef Slope,0.05505,0.961699995,0.761779996,0.116859999,-0.120239999,-0.369369998,1.95889264,0,0,0,0,0,0.11264267,e0dc62ea-afe0-426a-8310-41b60008b45b,975fb442-4a4e-4295-bb77-b1f8d039e520,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,d60be4d1-8f5c-4c16-8256-c46764fe8cda,e0dc62ea-afe0-426a-8310-41b60008b45b,public summary
Taka Bonerate NP-2019,Indonesia,Taka Kayu Bulan Utara,-6.75829,121.05997,semi-exposed,atoll,fore reef,2019,10,14,"low, rising",">10m - excellent, 5-10m - fair",low,5.5,Protection,Zona Perlindungan Bahari,2018,,"community, local government, government, NGO",full,no take,6,"{'Sand': 6.0, 'Other': 0.0, 'Rubble': 49.17, 'Seagrass': 0.0, 'Hard coral': 31.5, 'Macroalgae': 0.0, 'Soft coral': 1.33, 'Turf algae': 8.33, 'Cyanobacteria': 0.0, 'Bare substrate': 0.0, 'Other invertebrates': 3.67, 'Crustose coralline algae': 0.0}",,,Rock,Reef Crest,0.04385,0.99413,0.76178,0.10011,-0.22622,-0.52551,1.866587561,0,0,0,0,0,0.111551512,e9e20072-b37f-490b-946e-c968199345a6,4a7cf1a8-e60f-481d-acc9-55b8e04c578b,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,83ac46c6-d73e-4eb0-b6bd-869fbdc8404b,e9e20072-b37f-490b-946e-c968199345a6,public summary
Taka Bonerate NP-2019,Indonesia,Taka Kumai Barat,-6.87341,121.1457,sheltered,atoll,fore reef,2019,10,15,low,>10m - excellent,low,5.5,Core Zone,Zona Inti,2018,,"community, local government, government, NGO",full,no take,6,"{'Sand': 13.83, 'Other': 0.0, 'Rubble': 29.83, 'Seagrass': 0.0, 'Hard coral': 40.33, 'Macroalgae': 0.0, 'Soft coral': 2.0, 'Turf algae': 10.5, 'Cyanobacteria': 0.0, 'Bare substrate': 0.0, 'Other invertebrates': 3.5, 'Crustose coralline algae': 0.0}",,,Rock,Outer Reef Flat,0.04859,0.94229,0.76178,0.09543,-0.1697,-0.37101,1.750330441,0,0,0,0,0,0.109973229,5c2bc751-caf9-4bab-b39b-30ff9c98c449,ec7a75c2-5d12-42dc-a4da-4c2111b2612a,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,fcc6c699-f2f4-45b9-a176-0352a60c5a5f,5c2bc751-caf9-4bab-b39b-30ff9c98c449,public summary
Taka Bonerate NP-2019,Indonesia,Taka Lamongan Tenggara,-6.54611,121.27791,exposed,atoll,fore reef,2019,10,10,"low, rising",>10m - excellent,"high, moderate",5,"Religion, Culture and History","Zona Religi, Budaya dan Sejarah",2018,,"community, local government, government, NGO",low,no take,6,"{'Sand': 23.17, 'Other': 0.0, 'Rubble': 13.33, 'Seagrass': 0.0, 'Hard coral': 4.33, 'Macroalgae': 2.67, 'Soft coral': 30.83, 'Turf algae': 17.0, 'Cyanobacteria': 0.0, 'Bare substrate': 0.0, 'Other invertebrates': 8.67, 'Crustose coralline algae': 0.0}",,,Rock,Reef Slope,0.05231,0.863000007,0.761780006,0.110220001,-0.109820001,-0.339860003,1.862307933,0,0,0,0,0,0.11148981,d8ce70f8-8587-456e-9e99-236b9cea4c32,75883836-6916-427b-ba54-d9496260fc44,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,586ce39f-a063-462d-a685-43f5635f5a30,d8ce70f8-8587-456e-9e99-236b9cea4c32,public summary
Taka Bonerate NP-2019,Indonesia,Taka Lamongan Timur,-6.51493,121.30519,exposed,atoll,fore reef,2019,10,10,"falling, high",>10m - excellent,low,5.5,"Religion, Culture and History","Zona Religi, Budaya dan Sejarah",2018,,"community, local government, government, NGO",low,no take,6,"{'Sand': 9.67, 'Other': 0.0, 'Rubble': 13.33, 'Seagrass': 0.0, 'Hard coral': 10.0, 'Macroalgae': 0.0, 'Soft coral': 30.5, 'Turf algae': 25.5, 'Cyanobacteria': 0.0, 'Bare substrate': 0.0, 'Other invertebrates': 11.0, 'Crustose coralline algae': 0.0}",,,,,0.05025,0.863,0.76178,0.1099,-0.13549,-0.33686,1.862307918,0,0,0,0,0,0.11148981,75f8c0f6-e40b-444c-9b19-870cceda3e71,055a69c7-2478-4684-8fbb-1d375f8d4819,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,586ce39f-a063-462d-a685-43f5635f5a30,75f8c0f6-e40b-444c-9b19-870cceda3e71,public summary
Taka Bonerate NP-2019,Indonesia,Taka Lamongan Timur Laut,-6.48622,121.29791,exposed,atoll,fore reef,2019,10,10,high,>10m - excellent,low,5,"Religion, Culture and History","Zona Religi, Budaya dan Sejarah",2018,,"community, local government, government, NGO",low,no take,6,"{'Sand': 9.33, 'Other': 0.0, 'Rubble': 18.0, 'Seagrass': 0.0, 'Hard coral': 17.67, 'Macroalgae': 0.17, 'Soft coral': 30.33, 'Turf algae': 16.83, 'Cyanobacteria': 0.0, 'Bare substrate': 0.0, 'Other invertebrates': 7.67, 'Crustose coralline algae': 0.0}",,,Sand,Sheltered Reef Slope,0.053799999,0.961699984,0.761779987,0.113019998,-0.136709998,-0.343379994,1.935187479,0,0,0,0,0,0.112408849,26b94c0c-bc34-4e6a-9dd7-28ff90f6c2bd,3b68a867-7f8e-46a6-8b43-dbbc0c255f76,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,586ce39f-a063-462d-a685-43f5635f5a30,26b94c0c-bc34-4e6a-9dd7-28ff90f6c2bd,public summary
Taka Bonerate NP-2019,Indonesia,Taka Lasalimu,-6.5849,121.18877,exposed,atoll,fore reef,2019,10,9,high,>10m - excellent,moderate,5.5,Protection,Zona Perlindungan Bahari,2018,,"community, local government, government, NGO",full,no take,6,"{'Sand': 3.5, 'Other': 0.0, 'Rubble': 14.0, 'Seagrass': 0.0, 'Hard coral': 21.83, 'Macroalgae': 2.83, 'Soft coral': 28.33, 'Turf algae': 22.67, 'Cyanobacteria': 0.0, 'Bare substrate': 0.0, 'Other invertebrates': 6.83, 'Crustose coralline algae': 0.0}",,,Rock,Outer Reef Flat,0.066839999,0.862999988,0.761779989,0.108649998,0.054419999,-0.252069997,1.904122803,0,0,0,0,0,0.112051625,fa465244-2425-487f-ae50-7944ca277956,0a575faf-5a79-4a0f-bfa9-98e0306fdf4e,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,83ac46c6-d73e-4eb0-b6bd-869fbdc8404b,fa465244-2425-487f-ae50-7944ca277956,public summary
Taka Bonerate NP-2019,Indonesia,Taka Malori Selatan,-6.89226,121.0464,exposed,atoll,pinnacle,2019,10,19,low,">10m - excellent, 5-10m - fair",low,5.5,Protection,Zona Perlindungan Bahari,2018,,"community, local government, government, NGO",full,no take,6,"{'Sand': 8.83, 'Other': 0.0, 'Rubble': 28.5, 'Seagrass': 0.0, 'Hard coral': 23.17, 'Macroalgae': 1.33, 'Soft coral': 12.17, 'Turf algae': 22.33, 'Cyanobacteria': 0.0, 'Bare substrate': 0.17, 'Other invertebrates': 3.5, 'Crustose coralline algae': 0.0}",,,,,0.04495,0.94229,0.76178,0.09567,-0.21961,-0.34606,1.86061334,0,0,0,0,0,0.11146383,c62cd293-48bd-4246-b773-1f8afa078838,f11afddb-09ad-44e0-ac67-97df2cc4c77a,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,83ac46c6-d73e-4eb0-b6bd-869fbdc8404b,c62cd293-48bd-4246-b773-1f8afa078838,public summary
